id	slug	title	postStatus	blocking_ids	blocking_messages_snip
cmocfysw400090n46fzcc66xb	lt-reg-cs-pulmonary-embolism-sudden-hypoxia	Why does pulmonary embolism cause sudden hypoxia?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.55), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | References do not appear relevant to the article title or target keyword. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~3082 words).
cmocfyti1000r0n465dqgp3b1	lt-reg-cs-pyelonephritis-costovertebral-tenderness	Why does pyelonephritis cause costovertebral tenderness?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.34), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | References do not appear relevant to the article title or target keyword. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~3012 words).
cmocfysp900020n46dl23t8wp	lt-reg-cs-renal-failure-hyperkalemia	Why does renal failure cause hyperkalemia?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.37), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | References do not appear relevant to the article title or target keyword. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~3015 words).
cmocfytzp001b0n46z757g3wr	lt-reg-cs-respiratory-acidosis-confusion	Why does respiratory acidosis cause confusion?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.37), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | References do not appear relevant to the article title or target keyword. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~3015 words).
cmocfytra00100n46r7bidgq3	lt-reg-cs-rhabdomyolysis-tea-colored-urine	Why does rhabdomyolysis cause tea-colored urine?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.34), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | References do not appear relevant to the article title or target keyword. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~3012 words).
cmocfysmy00010n467qeuy5ym	lt-reg-cs-sepsis-hypotension	Why does sepsis cause hypotension?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.19), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~2945 words).
cmocfysr300050n46bl6m0cg5	lt-reg-cs-siadh-hyponatremia	Why does SIADH cause hyponatremia?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.16), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | References do not appear relevant to the article title or target keyword. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~2945 words).
cmocfyt0j000d0n469yzdku2j	lt-reg-cs-tension-pneumothorax-hypotension	Why does tension pneumothorax cause hypotension?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.37), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | References do not appear relevant to the article title or target keyword. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~3015 words).
cmocfyttc00120n46w36gx7yn	lt-reg-cs-thyroid-storm-hyperthermia	Why does thyroid storm cause hyperthermia?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.35), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | References do not appear relevant to the article title or target keyword. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~3015 words).
cmocfyts600110n46656rh3ob	lt-reg-cs-transfusion-reaction-fever-and-chills	Why does transfusion reaction cause fever and chills?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.75), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | References do not appear relevant to the article title or target keyword. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~3147 words).
cmocfytgr000q0n46ujd8n4zp	lt-reg-cs-uti-in-older-adults-acute-confusion	Why does UTI in older adults cause acute confusion?	NEEDS_REVIEW	educational_stub_language;content_nursing_implications;internal_link_recommendations;faq_content_when_required;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_content_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Placeholder or stub language detected (section_connects_stub). | Missing an H2-level nursing implications / practice implications section. | No internal link plan: verified lessons, anchor opportunities, related posts, and contract recommended links are all emp | Pathophysiology / disease-process drafts require at least four FAQ items for FAQPage value and learner depth. | Body contains banned filler / meta-instruction phrase: "this section connects the clinical question…" | Body contains Unicode en dash or em dash characters; use commas, colons, or ASCII hyphen for learner-facing HTML. | Pathophysiology long-form: more than one pair of H2 sections overlaps heavily (Jaccard > 0.52) — likely duplicated boile | Highest pairwise Jaccard similarity between major H2 sections is 0.90 (threshold 0.78). | Body word diversity is low (repetition ratio 8.73), suggesting padded or duplicated sections. | FAQ content appears both in the HTML body and in structured faqBlock — public pages would duplicate FAQs. | Body contains generated placeholder/template phrase: "this section connects the clinical question". | Repeated or near-duplicate sentences suggest generated filler inflated the article. | Body word count appears inflated by repeated low-diversity wording. | References do not appear relevant to the article title or target keyword. | Multiple H2 sections share overlapping prose (max section Jaccard 0.93; limit 0.48). | Primary keyword phrase is repeated too densely in the body (67 occurrences in ~3222 words).
cmnyte5bo00170npdtb6pxug8	newgrad-nursing-after-charting-backlog-on-telemetry-rebuilding-momentum-on-your-shift	After Charting Backlog on Telemetry: Rebuilding Momentum on Your Shift	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte4ua00010npdop5p3fw9	newgrad-nursing-after-code-blue-on-labor-delivery-rebuilding-momentum-on-your-shift	After Code Blue on Labor & Delivery: Rebuilding Momentum on Your Shift	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyseju2000g0ng1hygwwt45	newgrad-nursing-after-med-pass-delays-on-med-surg-rebuilding-momentum-on-your-shift	After Med Pass Delays on Med-Surg: Rebuilding Momentum on Your Shift	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Article body is too short for publish (1222 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnysejiq00000ng19jpzflrp	newgrad-nursing-after-med-pass-delays-on-telemetry-rebuilding-momentum-on-your-shift	After Med Pass Delays on Telemetry: Rebuilding Momentum on Your Shift	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte59p00120npdkp2qes7h	newgrad-nursing-after-night-shift-on-ltc-rebuilding-momentum-on-your-shift	After Night Shift on LTC: Rebuilding Momentum on Your Shift	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte4zi000c0npd3bnjdi9i	newgrad-nursing-after-patient-death-on-dialysis-rebuilding-momentum-on-your-shift	After Patient Death on Dialysis: Rebuilding Momentum on Your Shift	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnyte515000g0npdgeto7zw0	newgrad-nursing-after-patient-death-on-step-down-rebuilding-momentum-on-your-shift	After Patient Death on Step-Down: Rebuilding Momentum on Your Shift	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnyte56j000u0npdyj8h0wue	newgrad-nursing-after-preceptor-conflict-on-icu-rebuilding-momentum-on-your-shift	After Preceptor Conflict on ICU: Rebuilding Momentum on Your Shift	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte53t000n0npd6b1nmpsr	newgrad-nursing-after-shift-report-on-rehab-rebuilding-momentum-on-your-shift	After Shift Report on Rehab: Rebuilding Momentum on Your Shift	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejo100070ng16dfmfn6b	newgrad-nursing-angry-families-on-telemetry-as-a-new-grad-nurse-priorities-and-first-steps	Angry Families on Telemetry as a New Grad Nurse: Priorities and First Steps	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1230 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte4y400090npdypr3fqg1	newgrad-nursing-calling-the-provider-on-same-day-surgery-as-a-new-grad-nurse-priorities-and-first-steps	Calling the Provider on Same-Day Surgery as a New Grad Nurse: Priorities and First Steps	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejmp00050ng1wbw39d8a	newgrad-nursing-charting-backlog-on-icu-a-practical-checklist-for-new-grad-nurses	Charting Backlog on ICU: A Practical Checklist for New Grad Nurses	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1236 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejvz000j0ng1ygq356rb	newgrad-nursing-end-of-shift-anxiety-on-oncology-a-practical-checklist-for-new-grad-nurses	End-of-Shift Anxiety on Oncology: A Practical Checklist for New Grad Nurses	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1216 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyscyew00090n04wkvcltve	newgrad-nursing-end-of-shift-anxiety-on-the-ed-as-a-new-grad-nurse-priorities-and-first-steps	End-of-Shift Anxiety on the ED as a New Grad Nurse: Priorities and First Steps	NEEDS_REVIEW	body_word_count;taxonomy_classifier;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1238 words; target at least 1500 substantive words before going live). | Taxonomy is ambiguous or insufficient for publish (classifier returned REVIEW_REQUIRED / review-pending domain). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword. | Clinical article is missing required topic-specific teaching arcs: clinical mechanism, interventions, teaching.
cmnysejnc00060ng1cv03llau	newgrad-nursing-first-calling-the-provider-on-med-surg-as-a-new-grad-nurse-what-to-do-first	First Calling the Provider on Med-Surg as a New Grad Nurse: What to Do First	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Article body is too short for publish (1233 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnysejwh000k0ng13zxoazfg	newgrad-nursing-first-charting-backlog-on-the-ed-as-a-new-grad-nurse-what-to-do-first	First Charting Backlog on the ED as a New Grad Nurse: What to Do First	NEEDS_REVIEW	body_word_count;taxonomy_classifier;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1225 words; target at least 1500 substantive words before going live). | Taxonomy is ambiguous or insufficient for publish (classifier returned REVIEW_REQUIRED / review-pending domain). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyscyag00000n04ywk0otns	newgrad-nursing-first-code-blue-on-same-day-surgery-as-a-new-grad-nurse-what-to-do-first	First Code Blue on Same-Day Surgery as a New Grad Nurse: What to Do First	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1220 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword. | Clinical article is missing required topic-specific teaching arcs: clinical mechanism, interventions, teaching.
cmnyte4xl00080npdb687qvxw	newgrad-nursing-first-end-of-shift-anxiety-on-psychiatry-as-a-new-grad-nurse-what-to-do-first	First End-of-Shift Anxiety on Psychiatry as a New Grad Nurse: What to Do First	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte5ch00190npdjy0kp81m	newgrad-nursing-first-med-pass-delays-on-the-ed-as-a-new-grad-nurse-what-to-do-first	First Med Pass Delays on the ED as a New Grad Nurse: What to Do First	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte57v000x0npdztp0hm0u	newgrad-nursing-first-missed-assessment-on-home-health-as-a-new-grad-nurse-what-to-do-first	First Missed Assessment on Home Health as a New Grad Nurse: What to Do First	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
