locale,key,englishValue,overlayValue,overlayStatus,section,priorityRank
es,pages.forInstitutions.intro,"Give your cohort the same NCLEX-RN, REx-PN, NP, and allied exam prep as individual subscribers—with seat-based access, rollout options, and terms sized to your program.","Give your cohort the same NCLEX-RN, REx-PN, NP, and allied exam prep as individual subscribers—with seat-based access, rollout options, and terms sized to your program.",identical_to_english,other,7
es,pages.forInstitutions.nextBody,"Share your program type, estimated learner count, and timeline—we will follow up with pricing and rollout options. For single learners, individual plans stay on the main pricing page.","Share your program type, estimated learner count, and timeline—we will follow up with pricing and rollout options. For single learners, individual plans stay on the main pricing page.",identical_to_english,other,7
es,pages.forInstitutions.offer1,Seat-based licensing aligned to cohort size and term length,Seat-based licensing aligned to cohort size and term length,identical_to_english,other,7
es,pages.forInstitutions.offer2,"Pathway-aligned tiers (RPN/LVN, RN, NP, allied health) matching public individual plans","Pathway-aligned tiers (RPN/LVN, RN, NP, allied health) matching public individual plans",identical_to_english,other,7
es,pages.forInstitutions.offer3,"Enrollment workflows such as domain verification or invite codes, depending on your agreement","Enrollment workflows such as domain verification or invite codes, depending on your agreement",identical_to_english,other,7
es,pages.forInstitutions.offer4,Centralized entitlement checks—the same server-side access model as individual subscriptions,Centralized entitlement checks—the same server-side access model as individual subscriptions,identical_to_english,other,7
es,pages.forInstitutions.offer5,Onboarding support for program administrators and faculty contacts,Onboarding support for program administrators and faculty contacts,identical_to_english,other,7
es,pages.forInstitutions.sectionAudience,Who it is for,Who it is for,identical_to_english,other,7
es,pages.forInstitutions.sectionNext,Next steps,Next steps,identical_to_english,other,7
es,pages.forInstitutions.sectionOffer,What we offer,What we offer,identical_to_english,other,7
es,pages.forInstitutions.title,Institutional pricing,Institutional pricing,identical_to_english,other,7
es,programmatic.chrome.kicker,NurseNest exam prep,,missing_in_overlay,other,7
es,programmatic.chrome.relatedHubsAria,Related hubs,,missing_in_overlay,other,7
es,programmatic.chrome.subLead,"Turn reading into reps: pathway-scoped questions, lessons, and timed exams that match what your authorization actually covers.",,missing_in_overlay,other,7
es,programmatic.cta.comparePlans,Compare plans,,missing_in_overlay,other,7
es,programmatic.cta.createFreeAccount,Create free account,,missing_in_overlay,other,7
es,programmatic.cta.startFreeCreateAccount,Start free (create account),,missing_in_overlay,other,7
es,programmatic.cta.startPracticeQuestions,Start practice questions,,missing_in_overlay,other,7
es,programmatic.cta.viewPlans,View plans,,missing_in_overlay,other,7
es,programmatic.explore.aria,More exam prep,,missing_in_overlay,other,7
es,programmatic.explore.heading,Explore more,,missing_in_overlay,other,7
es,programmatic.faq.heading,Common questions,,missing_in_overlay,other,7
es,programmatic.nav.blog,Blog,,missing_in_overlay,other,7
es,programmatic.nav.examLessons,Lesson hubs,,missing_in_overlay,other,7
es,programmatic.nav.tools,Free tools,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.aanpLink,AANP practice test,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.anccLink,ANCC FNP practice test,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.boardHubsHeading,Board-named NP practice hubs,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.caIntroAfter, landing (same pathway as ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.caIntroBefore,Canadian NP: use the ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.caLink,CNPLE practice test,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.cnpleBodyAfter, page—same Canadian NP pathway as ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.cnpleBodyBefore,Prefer a single landing that says CNPLE in the URL? Open the ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.cnpleKeywordHeading,CNPLE keyword hub,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.cnpleLink,CNPLE practice test,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.pmhnpLink,PMHNP practice test,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.samePathwaySuffix,).,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.usAfterAnccBeforePm,. Psychiatric–mental health NP: ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.usBeforeCode,US Family NP candidates often search by certifying body. These URLs use the same FNP pathway as ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.usBetweenAanpAndAncc,", ",,missing_in_overlay,other,7
es,programmatic.npCrosslinks.usBetweenCodeAndLinks,: ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.usEnd,.,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.categoryIntro,"Structured the same way for RN, PN, and NP: category first, then system/topic groups with scoped actions.",,missing_in_overlay,other,7
es,programmatic.practiceBlocks.categoryNavAria,Category shortcuts,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.clinicalTakeaway,Clinical takeaway: ,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.correctAnswerPrefix,Correct answer: ,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.ctaExams,Exams (CAT / practice),,missing_in_overlay,other,7
es,programmatic.practiceBlocks.ctaLessons,Lessons,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.ctaPracticeQuestions,Practice Questions,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.ctaStartPractice,Start practice questions,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.ctaTestBank,Test Bank,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.drillIntro,"Drill one system here, review lessons, then apply under timed pressure in the same week.",,missing_in_overlay,other,7
es,programmatic.practiceBlocks.exampleCategoryMix,Category mix (example),,missing_in_overlay,other,7
es,programmatic.practiceBlocks.examplePhysiological,Physiological,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.examplePsychosocial,Psychosocial,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.exampleSafety,Safety,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.exampleTrend,Trend (example),,missing_in_overlay,other,7
es,programmatic.practiceBlocks.howToUseHeading,How to use these questions,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.linkLessonsPathway,Lessons for this pathway,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.linkPracticeExams,Practice exams (sign in),,missing_in_overlay,other,7
es,programmatic.practiceBlocks.linkPricing,Plans and pricing,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.linkTestBank,Test bank,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.linkTryFive,Try 5 questions now,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.mappedGroups,{{count}} mapped system/topic groups,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.mistakesHeading,Common mistakes on this item style,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.nextStepsBody,"Link questions to lessons, then to timed exams when your category scores stop jumping. Pricing stays separate from your first free passes.",,missing_in_overlay,other,7
es,programmatic.practiceBlocks.nextStepsHeading,Next steps inside NurseNest,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.rationaleHeading,What a strong rationale looks like,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.rationaleSampleNote,Sample stem for discussion. Not a scored item from your bank.,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.statusImproving,Improving,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.statusNeedsWork,Needs work,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.statusStable,Stable,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.systemHeading,{{exam}} · {{terminology}} terminology,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.trendFootnote,"Rolling accuracy by block, not a guarantee of exam outcome.",,missing_in_overlay,other,7
es,programmatic.practiceBlocks.weakPreviewHeading,Weak area preview,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.weakPreviewNote,"Example layout. Your live session report lists categories you actually miss, not demo data.",,missing_in_overlay,other,7
es,programmatic.practiceBlocks.whyOthersFail,Why the other options fail,,missing_in_overlay,other,7
es,programmatic.practiceHero.buildStudyPlan,Build study plan,,missing_in_overlay,other,7
es,programmatic.practiceHero.footerLine,"Structured hub actions: questions, lessons, test bank, and exams.",,missing_in_overlay,other,7
es,programmatic.practiceHero.openTestBank,Open test bank,,missing_in_overlay,other,7
es,programmatic.practiceHero.startQuestions,Start practice questions,,missing_in_overlay,other,7
es,programmatic.practiceHero.studyLessons,Study lessons,,missing_in_overlay,other,7
es,programmatic.practiceHero.takeTest,Take a test (CAT / exams),,missing_in_overlay,other,7
es,programmatic.related.aria,Related topics,,missing_in_overlay,other,7
es,programmatic.related.heading,Related guides,,missing_in_overlay,other,7
es,programmatic.studyInside.body,"Every guide links to exam lessons, pathway questions, the public test bank, adaptive CAT exams, study tools, and flashcards so you never hit a dead end.",,missing_in_overlay,other,7
es,programmatic.studyInside.heading,Study inside NurseNest,,missing_in_overlay,other,7
es,programmatic.studyInside.linkExamLessons,Exam lesson hubs,,missing_in_overlay,other,7
es,programmatic.studyInside.linkExams,Adaptive CAT exams,,missing_in_overlay,other,7
es,programmatic.studyInside.linkFlashcards,Flashcards,,missing_in_overlay,other,7
es,programmatic.studyInside.linkPracticeQuestions,Practice questions,,missing_in_overlay,other,7
es,programmatic.studyInside.linkPricing,Pricing,,missing_in_overlay,other,7
es,programmatic.studyInside.linkSignup,Sign up,,missing_in_overlay,other,7
es,programmatic.studyInside.linkTestBank,Test bank overview,,missing_in_overlay,other,7
es,programmatic.studyInside.linkTools,Study tools,,missing_in_overlay,other,7
es,tools.card.ivInfusion.desc,"Pump rate, drip rate, and duration from volume, rate, and drop factor.","Pump rate, drip rate, and duration from volume, rate, and drop factor.",identical_to_english,other,7
es,tools.card.ivInfusion.title,IV & infusion,IV & infusion,identical_to_english,other,7
es,tools.card.transfusionSafety.desc,Quick recognition drills for transfusion reactions and immediate actions.,Quick recognition drills for transfusion reactions and immediate actions.,identical_to_english,other,7
es,tools.card.transfusionSafety.title,Transfusion safety,Transfusion safety,identical_to_english,other,7
es,tools.electrolyteAbg.hco3,HCO₃⁻ (mEq/L),HCO₃⁻ (mEq/L),identical_to_english,other,7
es,tools.electrolyteAbg.paco2,PaCO₂ (mmHg),PaCO₂ (mmHg),identical_to_english,other,7
es,tools.electrolyteAbg.ph,pH,pH,identical_to_english,other,7
es,tools.ivInfusion.dropFactor,Drop factor (gtt/mL),Drop factor (gtt/mL),identical_to_english,other,7
es,tools.ivInfusion.gttMin,Drip rate,Drip rate,identical_to_english,other,7
es,tools.ivInfusion.hours,Hours,Hours,identical_to_english,other,7
es,tools.ivInfusion.infuseOver,Infuse over,Infuse over,identical_to_english,other,7
es,tools.ivInfusion.metaDescription,"Calculate infusion rate (mL/hr), drip rate (gtt/min), or duration from volume and flow.","Calculate infusion rate (mL/hr), drip rate (gtt/min), or duration from volume and flow.",identical_to_english,other,7
es,tools.ivInfusion.metaTitle,IV & infusion calculator | NurseNest,IV & infusion calculator | NurseNest,identical_to_english,other,7
es,tools.ivInfusion.minutes,Minutes,Minutes,identical_to_english,other,7
es,tools.ivInfusion.rateMlHr,Rate,Rate,identical_to_english,other,7
es,tools.ivInfusion.tabDrip,Drip (gtt/min),Drip (gtt/min),identical_to_english,other,7
es,tools.ivInfusion.tabDuration,Duration,Duration,identical_to_english,other,7
es,tools.ivInfusion.tabPump,Pump (mL/hr),Pump (mL/hr),identical_to_english,other,7
es,tools.ivInfusion.title,IV & infusion,IV & infusion,identical_to_english,other,7
es,tools.ivInfusion.unitMlHr,mL/hr,mL/hr,identical_to_english,other,7
es,tools.ivInfusion.validation,Enter positive numbers where required.,Enter positive numbers where required.,identical_to_english,other,7
es,tools.ivInfusion.volumeMl,Volume (mL),Volume (mL),identical_to_english,other,7
es,tools.labValues.row.bun.name,BUN,BUN,identical_to_english,other,7
es,tools.labValues.row.bun.range,7–20,7–20,identical_to_english,other,7
es,tools.labValues.row.bun.unit,mg/dL,mg/dL,identical_to_english,other,7
es,tools.labValues.row.cl.range,98–107,98–107,identical_to_english,other,7
es,tools.labValues.row.cl.unit,mEq/L,mEq/L,identical_to_english,other,7
es,tools.labValues.row.co2.range,22–29,22–29,identical_to_english,other,7
es,tools.labValues.row.co2.unit,mEq/L,mEq/L,identical_to_english,other,7
es,tools.labValues.row.cr.range,0.7–1.3,0.7–1.3,identical_to_english,other,7
es,tools.labValues.row.cr.unit,mg/dL,mg/dL,identical_to_english,other,7
es,tools.labValues.row.glu.range,70–99,70–99,identical_to_english,other,7
es,tools.labValues.row.glu.unit,mg/dL,mg/dL,identical_to_english,other,7
es,tools.labValues.row.hb.range,13.5–17.5,13.5–17.5,identical_to_english,other,7
es,tools.labValues.row.hb.unit,g/dL,g/dL,identical_to_english,other,7
es,tools.labValues.row.k.range,3.5–5.1,3.5–5.1,identical_to_english,other,7
es,tools.labValues.row.k.unit,mEq/L,mEq/L,identical_to_english,other,7
es,tools.labValues.row.na.range,136–145,136–145,identical_to_english,other,7
es,tools.labValues.row.na.unit,mEq/L,mEq/L,identical_to_english,other,7
es,tools.labValues.row.plt.range,150–400,150–400,identical_to_english,other,7
es,tools.labValues.row.plt.unit,×10³/µL,×10³/µL,identical_to_english,other,7
es,tools.labValues.row.wbc.range,4.5–11.0,4.5–11.0,identical_to_english,other,7
es,tools.labValues.row.wbc.unit,×10³/µL,×10³/µL,identical_to_english,other,7
es,tools.medMath.unitGttMin,gtt/min,gtt/min,identical_to_english,other,7
es,tools.transfusionSafety.intro,Tap the best immediate action. Rationales summarize what to watch for on exams and on the unit.,Tap the best immediate action. Rationales summarize what to watch for on exams and on the unit.,identical_to_english,other,7
es,tools.transfusionSafety.metaDescription,Practice identifying transfusion reactions and first-line nursing responses.,Practice identifying transfusion reactions and first-line nursing responses.,identical_to_english,other,7
es,tools.transfusionSafety.metaTitle,Transfusion safety drills | NurseNest,Transfusion safety drills | NurseNest,identical_to_english,other,7
es,tools.transfusionSafety.opt2a,Rising free hemoglobin or plasma hemoglobin with decreasing haptoglobin (with clinical correlation).,Rising free hemoglobin or plasma hemoglobin with decreasing haptoglobin (with clinical correlation).,identical_to_english,other,7
es,tools.transfusionSafety.opt2b,Isolated platelet count drop without other signs.,Isolated platelet count drop without other signs.,identical_to_english,other,7
es,tools.transfusionSafety.optA,"Stop the transfusion, keep IV access with normal saline, and notify the provider and blood bank per protocol.","Stop the transfusion, keep IV access with normal saline, and notify the provider and blood bank per protocol.",identical_to_english,other,7
es,tools.transfusionSafety.optB,Slow the infusion to 50 mL/hr and continue monitoring.,Slow the infusion to 50 mL/hr and continue monitoring.,identical_to_english,other,7
es,tools.transfusionSafety.optC,Give antipyretics and continue the transfusion if vital signs stabilize.,Give antipyretics and continue the transfusion if vital signs stabilize.,identical_to_english,other,7
es,tools.transfusionSafety.q1,"A patient develops fever, chills, and flank pain 45 minutes into a red blood cell transfusion. What is your priority?","A patient develops fever, chills, and flank pain 45 minutes into a red blood cell transfusion. What is your priority?",identical_to_english,other,7
es,tools.transfusionSafety.q2,You suspect acute hemolytic transfusion reaction. Which lab pair best supports hemolysis in this context?,You suspect acute hemolytic transfusion reaction. Which lab pair best supports hemolysis in this context?,identical_to_english,other,7
es,tools.transfusionSafety.rationale1,"Febrile or hemolytic suspicion requires stopping the blood product, maintaining patent IV access with saline, monitoring, and escalation—before restarting anything.","Febrile or hemolytic suspicion requires stopping the blood product, maintaining patent IV access with saline, monitoring, and escalation—before restarting anything.",identical_to_english,other,7
es,tools.transfusionSafety.rationale2,Hemolysis releases free hemoglobin and consumes haptoglobin; always interpret with the clinical picture and institutional transfusion reaction pathway.,Hemolysis releases free hemoglobin and consumes haptoglobin; always interpret with the clinical picture and institutional transfusion reaction pathway.,identical_to_english,other,7
es,tools.transfusionSafety.title,Transfusion safety,Transfusion safety,identical_to_english,other,7
