locale,key,englishValue,overlayValue,overlayStatus,section,priorityRank
es,nav.examStrip.rn,NCLEX-RN,NCLEX-RN,identical_to_english,nav,5
es,nav.flashcards,Flashcards,Tarjetas didácticas,present_and_translated,nav,5
es,nav.healthcareCareers,Healthcare Careers,Carreras de atención médica,present_and_translated,nav,5
es,nav.home,Home,Inicio,present_and_translated,nav,5
es,nav.language,Language,Idioma,present_and_translated,nav,5
es,nav.learnerApp,Learner app,App del estudiante,present_and_translated,nav,5
es,nav.learningTools,Learning tools,Herramientas de aprendizaje,present_and_translated,nav,5
es,nav.lessons,Lessons,Lecciones,present_and_translated,nav,5
es,nav.lessonsByExam,Lessons by exam,Lecciones por examen,present_and_translated,nav,5
es,nav.logIn,Log in,Acceso,present_and_translated,nav,5
es,nav.marketingExplore,Who we help,a quien ayudamos,present_and_translated,nav,5
es,nav.newGradSupport,New Grad Support,Apoyo para nuevos graduados,present_and_translated,nav,5
es,nav.openMenu,Open menu,abrir menú,present_and_translated,nav,5
es,nav.practiceExams,Practice Exams,Exámenes de práctica,present_and_translated,nav,5
es,nav.pricing,Pricing,Precios,present_and_translated,nav,5
es,nav.questionBank,Question Bank,banco de preguntas,present_and_translated,nav,5
es,nav.regionLabel,Region,Región,present_and_translated,nav,5
es,nav.resources,Resources,Recursos,present_and_translated,nav,5
es,nav.signout,Sign out,Cerrar sesión,present_and_translated,nav,5
es,nav.signUp,Sign up,Inscribirse,present_and_translated,nav,5
es,nav.store,Store,Almacenar,present_and_translated,nav,5
es,nav.study,Learn & practice,Aprende y practica,present_and_translated,nav,5
es,nav.theme,Theme,Tema,present_and_translated,nav,5
es,nav.themeGroupDark,Dark,Oscura,present_and_translated,nav,5
es,nav.themeGroupLight,Light,Ligera,present_and_translated,nav,5
es,nav.tools,Tools,Herramientas,present_and_translated,nav,5
es,auth.forgotPassword,Forgot password,Olvidé mi contraseña,present_and_translated,auth,6
es,auth.login,Log in,Iniciar sesión,present_and_translated,auth,6
es,auth.resetPassword,Reset password,Restablecer contraseña,present_and_translated,auth,6
es,auth.signup,Create an account,Crear una cuenta,present_and_translated,auth,6
es,pages.forgotPassword.backToLoginLabel,Back to sign in,,missing_in_overlay,auth,6
es,pages.forgotPassword.emailPlaceholder,Email address on your account,,missing_in_overlay,auth,6
es,pages.forgotPassword.errorMessage,Something went wrong. Please try again.,,missing_in_overlay,auth,6
es,pages.forgotPassword.h1,Reset your password,,missing_in_overlay,auth,6
es,pages.forgotPassword.intro,"Enter your email address. If an account exists with a password, we will send a reset link.",,missing_in_overlay,auth,6
es,pages.forgotPassword.metaDescription,Reset your NurseNest password,,missing_in_overlay,auth,6
es,pages.forgotPassword.metaTitle,Forgot password,,missing_in_overlay,auth,6
es,pages.forgotPassword.submitLabel,Send reset link,,missing_in_overlay,auth,6
es,pages.forgotPassword.successMessage,"If an account exists for that email, a password reset link has been sent.",,missing_in_overlay,auth,6
es,pages.login.description,Login to NurseNest Core,Inicie sesión en NurseNest Core,present_and_translated,auth,6
es,pages.login.errorGeneric,Unable to sign in. Try again.,No se pudo iniciar sesión. Inténtelo de nuevo.,present_and_translated,auth,6
es,pages.login.errorInvalid,"Invalid email, username, or password.","Correo, usuario o contraseña no válidos.",present_and_translated,auth,6
es,pages.login.fieldIdentifierLabel,Email or username,Correo o usuario,present_and_translated,auth,6
es,pages.login.forgotPasswordLink,Forgot password?,¿Olvidó su contraseña?,present_and_translated,auth,6
es,pages.login.legalAfter,.,.,identical_to_english,auth,6
es,pages.login.legalAnd, and , y ,present_and_translated,auth,6
es,pages.login.legalBefore,"By signing in, you agree to our ","Al iniciar sesión, acepta nuestros ",present_and_translated,auth,6
es,pages.login.placeholderIdentifier,Enter your email or username,Introduzca correo o usuario,present_and_translated,auth,6
es,pages.login.placeholderPassword,Password,Contraseña,present_and_translated,auth,6
es,pages.login.privacyLink,Privacy Policy,Política de privacidad,present_and_translated,auth,6
es,pages.login.submit,Sign in,Iniciar sesión,present_and_translated,auth,6
es,pages.login.subtitle,Sign in to continue your exam prep.,Inicie sesión para continuar con la preparación del examen.,present_and_translated,auth,6
es,pages.login.termsLink,Terms of Service,Términos del servicio,present_and_translated,auth,6
es,pages.login.title,Login,Acceso,present_and_translated,auth,6
es,pages.login.welcome,Welcome back,Bienvenido de nuevo,present_and_translated,auth,6
es,pages.resetPassword.backToLoginLabel,Back to sign in,,missing_in_overlay,auth,6
es,pages.resetPassword.confirmLabel,Confirm new password,,missing_in_overlay,auth,6
es,pages.resetPassword.errorGeneric,This reset link is invalid or has expired. Request a new one from the sign-in page.,,missing_in_overlay,auth,6
es,pages.resetPassword.h1,Choose a new password,,missing_in_overlay,auth,6
es,pages.resetPassword.intro,Enter and confirm your new password (at least 8 characters).,,missing_in_overlay,auth,6
es,pages.resetPassword.metaDescription,Set a new NurseNest password,,missing_in_overlay,auth,6
es,pages.resetPassword.metaTitle,Reset password,,missing_in_overlay,auth,6
es,pages.resetPassword.mismatchMessage,Passwords do not match.,,missing_in_overlay,auth,6
es,pages.resetPassword.passwordLabel,New password,,missing_in_overlay,auth,6
es,pages.resetPassword.submitLabel,Update password,,missing_in_overlay,auth,6
es,pages.resetPassword.successMessage,Your password has been updated. You can sign in now.,,missing_in_overlay,auth,6
es,pages.resetPassword.weakPasswordMessage,Password must be at least 8 characters.,,missing_in_overlay,auth,6
es,pages.signup.countryCa,Canada,Canadá,present_and_translated,auth,6
es,pages.signup.countryUs,United States,Estados Unidos,present_and_translated,auth,6
es,pages.signup.createAccount,Create account,Crear cuenta,present_and_translated,auth,6
es,pages.signup.daily15,~15 min / day,~15 min / día,present_and_translated,auth,6
es,pages.signup.daily30,~30 min / day,~30 min / día,present_and_translated,auth,6
es,pages.signup.daily45,~45 min / day,~45 min / día,present_and_translated,auth,6
es,pages.signup.daily60Plus,60+ min / day,60+ min / día,present_and_translated,auth,6
es,pages.signup.description,Create your NurseNest Core account,Cree su cuenta NurseNest Core,present_and_translated,auth,6
es,pages.signup.errorGeneric,Unable to create account. Please check your details.,No se pudo crear la cuenta. Revise los datos.,present_and_translated,auth,6
es,pages.signup.examFocus.allied,Allied health certification,Certificación en salud aliada,present_and_translated,auth,6
es,pages.signup.examFocus.nclexPnUs,NCLEX-PN / LVN-LPN readiness,Preparación NCLEX-PN / LVN-LPN,present_and_translated,auth,6
es,pages.signup.examFocus.nclexRnCa,RN entry-to-practice (Canada),RN entrada a la práctica (Canadá),present_and_translated,auth,6
es,pages.signup.examFocus.nclexRnUs,NCLEX-RN / RN readiness,NCLEX-RN / preparación RN,present_and_translated,auth,6
es,pages.signup.examFocus.npCa,CNPLE / NP (Canada),CNPLE / NP (Canadá),present_and_translated,auth,6
es,pages.signup.examFocus.npUs,NP board exams (US),Exámenes NP (EE. UU.),present_and_translated,auth,6
es,pages.signup.examFocus.rexPnCa,REx-PN / practical nursing (Canada),REx-PN / enfermería práctica (Canadá),present_and_translated,auth,6
es,pages.signup.h1,Create account,Crear una cuenta,present_and_translated,auth,6
es,pages.signup.legalAfter,.,.,identical_to_english,auth,6
es,pages.signup.legalAnd, and ,y,present_and_translated,auth,6
es,pages.signup.legalBefore,"By creating an account, you agree to our ","Al crear una cuenta, usted acepta nuestra",present_and_translated,auth,6
es,pages.signup.onboardingTitle,Quick onboarding (improves recommendations),Incorporación rápida (mejora recomendaciones),present_and_translated,auth,6
es,pages.signup.pathCareerChange,Career change,Cambio de carrera,present_and_translated,auth,6
es,pages.signup.pathExperienced,Working clinician,Clínico en ejercicio,present_and_translated,auth,6
es,pages.signup.pathNewGrad,New grad,Recién graduado,present_and_translated,auth,6
es,pages.signup.placeholderEmail,Email,Correo electrónico,present_and_translated,auth,6
es,pages.signup.placeholderName,Full name,Nombre completo,present_and_translated,auth,6
es,pages.signup.placeholderPassword,Password,Contraseña,present_and_translated,auth,6
es,pages.signup.placeholderUsername,Username,Nombre de usuario,present_and_translated,auth,6
es,pages.signup.privacyLink,Privacy Policy,política de privacidad,present_and_translated,auth,6
es,pages.signup.studyGoalPassFirst,Pass on first attempt,Aprobar al primer intento,present_and_translated,auth,6
es,pages.signup.studyGoalRaiseScore,Raise score,Subir la puntuación,present_and_translated,auth,6
es,pages.signup.studyGoalSpeed,Improve speed,Mejorar la velocidad,present_and_translated,auth,6
es,pages.signup.subtitle,Pick your country and exam path to personalize content.,Elija su país y ruta de examen para personalizar el contenido.,present_and_translated,auth,6
es,pages.signup.termsLink,Terms of Service,Términos de servicio,present_and_translated,auth,6
es,pages.signup.tierAllied,Allied health,Salud aliada,present_and_translated,auth,6
es,pages.signup.tierLvn,LVN/LPN,LVN/LPN,identical_to_english,auth,6
es,pages.signup.tierNp,NP,notario público,present_and_translated,auth,6
es,pages.signup.tierRn,RN,enfermera registrada,present_and_translated,auth,6
es,pages.signup.tierRpn,RPN,RPN,identical_to_english,auth,6
es,pages.signup.title,Signup,Inscribirse,present_and_translated,auth,6
es,account.idPrefix,ID,ID,identical_to_english,other,7
es,account.role.admin,Admin,Admin,identical_to_english,other,7
es,account.role.administrator,Administrator,Administrador,present_and_translated,other,7
es,brand.applyNest,ApplyNest,ApplyNest,identical_to_english,other,7
es,brand.homeAriaLabel,NurseNest home,Inicio de NurseNest,present_and_translated,other,7
es,brand.nurseNest,NurseNest,NurseNest,identical_to_english,other,7
es,components.competitiveDifferentiation.clinicalLearningSystem,Clinical Learning System,Clinical Learning System,identical_to_english,other,7
es,components.competitiveDifferentiation.feature,Feature,Feature,identical_to_english,other,7
es,components.competitiveDifferentiation.platformComparison,Platform Comparison,Platform Comparison,identical_to_english,other,7
es,components.competitiveDifferentiation.typicalPlatforms,Typical Platforms,Typical Platforms,identical_to_english,other,7
es,components.competitiveDifferentiation.typicalPlatforms2,Typical Platforms,Typical Platforms,identical_to_english,other,7
es,components.footer.applynestHealthcareProgramApplicationsAnd,ApplyNest — program applications & admissions,ApplyNest — program applications & admissions,identical_to_english,other,7
es,components.footer.healthcareProgramApplicationsAdmissionsAnd,— healthcare program applications & admissions.,— healthcare program applications & admissions.,identical_to_english,other,7
es,components.footer.nclexrnPrep,NCLEX-RN prep,NCLEX-RN prep,identical_to_english,other,7
es,components.footer.npExamPrepHub,NP exam prep hub,NP exam prep hub,identical_to_english,other,7
es,components.footer.nursenestNursingAndHealthcareExam,NurseNest — nursing & healthcare exam prep,NurseNest — nursing & healthcare exam prep,identical_to_english,other,7
es,components.footer.nursingExamPrepClinicalTools,— nursing exam prep & clinical tools.,— nursing exam prep & clinical tools.,identical_to_english,other,7
es,components.footer.nursingExamPrepHub,Nursing exam prep hub,Nursing exam prep hub,identical_to_english,other,7
es,components.footer.ourEducationEcosystem,Our education ecosystem,Our education ecosystem,identical_to_english,other,7
es,components.footer.paramedic,Paramedic,Paramedic,identical_to_english,other,7
es,components.footer.respiratoryTherapist,Respiratory therapy,Respiratory therapy,identical_to_english,other,7
es,components.footer.rexpnNclexpnPrep,REx-PN / NCLEX-PN prep,REx-PN / NCLEX-PN prep,identical_to_english,other,7
es,components.heroAlliedHealth.careerreadinessScenariosGoal,career-readiness scenarios (goal),career-readiness scenarios (goal),identical_to_english,other,7
es,components.heroAlliedHealth.comingSoon,Coming Soon,Coming Soon,identical_to_english,other,7
es,components.heroAlliedHealth.comingSoon2,Coming Soon,Coming Soon,identical_to_english,other,7
es,components.heroAlliedHealth.newGraduate,New Graduate,New Graduate,identical_to_english,other,7
es,components.heroAlliedHealth.prenursing,Pre-Nursing,Pre-Nursing,identical_to_english,other,7
es,components.heroAlliedHealth.prepareForNursingSchoolSuccess,Prepare for nursing school success with foundational science and terminology review.,Prepare for nursing school success with foundational science and terminology review.,identical_to_english,other,7
es,components.heroAlliedHealth.questions,questions,questions,identical_to_english,other,7
es,components.heroAlliedHealth.questions2,questions,questions,identical_to_english,other,7
es,components.heroAlliedHealth.questionsGoal,questions (goal),questions (goal),identical_to_english,other,7
es,components.heroAlliedHealth.transitionFromStudentToConfident,Transition from student to confident practitioner with workplace readiness scenarios.,Transition from student to confident practitioner with workplace readiness scenarios.,identical_to_english,other,7
es,components.heroCertifications.startPrep,Start prep,Start prep,identical_to_english,other,7
es,components.heroExpansionTracker.alliedHealthMajorCareers,Allied Health (Major Careers),Allied Health (Major Careers),identical_to_english,other,7
es,components.heroExpansionTracker.nursingTiers,Nursing Tiers,Nursing Tiers,identical_to_english,other,7
es,components.heroFeaturesGrid.learnMore,Learn more,Learn more,identical_to_english,other,7
es,components.heroGlobalCoverage.rarr,→,→,identical_to_english,other,7
es,components.heroGlobalCoverage.supportedCountries,Supported Countries,Supported Countries,identical_to_english,other,7
es,components.heroGlobalCoverage.supportedLanguages,Supported Languages,Supported Languages,identical_to_english,other,7
es,components.heroNursingTiers.20Languages,20 Languages,20 Languages,identical_to_english,other,7
es,components.heroNursingTiers.majorExams,Major Exams,Major Exams,identical_to_english,other,7
es,components.heroNursingTiers.mockExams,Mock Exams,Mock Exams,identical_to_english,other,7
es,components.heroNursingTiers.questionsGoal,questions (goal),questions (goal),identical_to_english,other,7
es,components.heroNursingTiers.studyGuides,Study Guides,Study Guides,identical_to_english,other,7
es,components.homeBottomSections.25Questions,25 Questions,25 Questions,identical_to_english,other,7
es,components.homeBottomSections.adaptive,Adaptive,Adaptive,identical_to_english,other,7
es,components.homeBottomSections.builtForYou,Built for You,Built for You,identical_to_english,other,7
es,components.homeBottomSections.canada,Canada,Canada,identical_to_english,other,7
es,components.homeBottomSections.createYourPlan,Create Your Plan,Create Your Plan,identical_to_english,other,7
es,components.homeBottomSections.customStudyPlanner,Custom Study Planner,Custom Study Planner,identical_to_english,other,7
es,components.homeBottomSections.dailyTasks,Daily Tasks,Daily Tasks,identical_to_english,other,7
es,components.homeBottomSections.domainAnalysis,Domain Analysis,Domain Analysis,identical_to_english,other,7
es,components.homeBottomSections.free,Free,Free,identical_to_english,other,7
es,components.homeBottomSections.freeReadinessExam,Free Readiness Exam,Free Readiness Exam,identical_to_english,other,7
es,components.homeBottomSections.instantResults,Instant Results,Instant Results,identical_to_english,other,7
es,components.homeBottomSections.noCost,No Cost,No Cost,identical_to_english,other,7
es,components.homeBottomSections.performanceReportCard,Performance Report Card,Performance Report Card,identical_to_english,other,7
es,components.homeBottomSections.personalized,Adaptive,Adaptive,identical_to_english,other,7
es,components.homeBottomSections.progressTracking,Progress Tracking,Progress Tracking,identical_to_english,other,7
es,components.homeBottomSections.readinessExamBody,"Twenty-five items with an instant breakdown: see whether timing, knowledge, or judgement slipped before you sit for real.","Twenty-five items with an instant breakdown: see whether timing, knowledge, or judgement slipped before you sit for real.",identical_to_english,other,7
es,components.homeBottomSections.reportCardBody,Category accuracy and trends over time—so you stop re-drilling chapters you already own and focus where score variance is highest.,Category accuracy and trends over time—so you stop re-drilling chapters you already own and focus where score variance is highest.,identical_to_english,other,7
es,components.homeBottomSections.scoreTrends,Score Trends,Score Trends,identical_to_english,other,7
es,components.homeBottomSections.studyPlannerBody,"Queue blocks from your exam date and the categories that still miss—so after a shift you open the planner and see what to do next, not a blank calendar.","Queue blocks from your exam date and the categories that still miss—so after a shift you open the planner and see what to do next, not a blank calendar.",identical_to_english,other,7
es,components.homeBottomSections.studyToolsCta,Start free — open practice,Start free — open practice,identical_to_english,other,7
es,components.homeBottomSections.studyToolsHeading,"Reports, mocks, and planners in one learner shell","Reports, mocks, and planners in one learner shell",identical_to_english,other,7
es,components.homeBottomSections.studyToolsSubcopy,"After a shift, you should not rebuild a study stack from memory. Open the planner for your exam window, run a mock when you are ready, and read the report card to see what to queue next.","After a shift, you should not rebuild a study stack from memory. Open the planner for your exam window, run a mock when you are ready, and read the report card to see what to queue next.",identical_to_english,other,7
es,components.homeBottomSections.takeTheFreeExam,Take the Free Exam,Take the Free Exam,identical_to_english,other,7
es,components.homeBottomSections.unitedStates,United States,United States,identical_to_english,other,7
es,components.homeBottomSections.viewYourReportCard,View Your Report Card,View Your Report Card,identical_to_english,other,7
es,components.homeBottomSections.weakAreaDetection,Weak Area Detection,Weak Area Detection,identical_to_english,other,7
es,components.homeChoosePath.chooseYourPath,Choose Your Path,Choose Your Path,identical_to_english,other,7
es,components.homeChoosePath.clinicalLessons,Clinical Lessons,Clinical Lessons,identical_to_english,other,7
es,components.homeChoosePath.flashcards,Flashcards,Flashcards,identical_to_english,other,7
es,components.homeChoosePath.languagesSupported,Languages Supported,Languages Supported,identical_to_english,other,7
es,components.homeChoosePath.practiceQuestions,Practice Questions,Practice Questions,identical_to_english,other,7
es,components.homeChoosePath.whetherYoureANursingStudent,Whether you,Whether you,identical_to_english,other,7
es,components.homeConversionSections.7dayMoneybackGuarantee,7-Day Money-Back Guarantee,7-Day Money-Back Guarantee,identical_to_english,other,7
es,components.homeConversionSections.allied,Allied,Allied,identical_to_english,other,7
es,components.homeConversionSections.aProvenSystemToPrepare,"Learn the mechanism, pressure-test with items, then redirect study time using category signals—not vibes.","Learn the mechanism, pressure-test with items, then redirect study time using category signals—not vibes.",identical_to_english,other,7
es,components.homeConversionSections.averageRating,average rating,average rating,identical_to_english,other,7
es,components.homeConversionSections.chooseYourPath,Choose Your Path,Choose Your Path,identical_to_english,other,7
es,components.homeConversionSections.competitiveCta,Compare plans & pricing,Compare plans & pricing,identical_to_english,other,7
es,components.homeConversionSections.competitiveHeading,Why learners outgrow single-exam qbanks,Why learners outgrow single-exam qbanks,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow0.feature,Question volume,Question volume,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow0.ours,{{count}} exam-style questions across pathway tiers,{{count}} exam-style questions across pathway tiers,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow0.typical,"Smaller banks, often under a few thousand items","Smaller banks, often under a few thousand items",identical_to_english,other,7
es,components.homeConversionSections.competitiveRow1.feature,Flashcards included,Flashcards included,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow1.ours,{{count}} flashcards organized into decks,{{count}} flashcards organized into decks,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow1.typical,Flashcards sold separately or missing entirely,Flashcards sold separately or missing entirely,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow2.feature,Multi-discipline scope,Multi-discipline scope,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow2.ours,"Dedicated RPN, RN, NP, and allied tracks with correct scope language","Dedicated RPN, RN, NP, and allied tracks with correct scope language",identical_to_english,other,7
es,components.homeConversionSections.competitiveRow2.typical,Single-exam focus or mixed stems that blur delegation rules,Single-exam focus or mixed stems that blur delegation rules,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow3.feature,Integrated workflow,Integrated workflow,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow3.ours,"Questions, decks, mocks, and lessons referencing the same miss patterns","Questions, decks, mocks, and lessons referencing the same miss patterns",identical_to_english,other,7
es,components.homeConversionSections.competitiveRow3.typical,Only one modality (questions-only or video-only),Only one modality (questions-only or video-only),identical_to_english,other,7
es,components.homeConversionSections.competitiveRow4.feature,Allied & specialty coverage,Allied & specialty coverage,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow4.ours,"RT, lab, paramedic, imaging, and related tracks with protocol-level framing","RT, lab, paramedic, imaging, and related tracks with protocol-level framing",identical_to_english,other,7
es,components.homeConversionSections.competitiveRow4.typical,Nursing-only content with no credible allied expansion,Nursing-only content with no credible allied expansion,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow5.feature,Readiness analytics,Readiness analytics,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow5.ours,Category accuracy and session trends that suggest what to queue next,Category accuracy and session trends that suggest what to queue next,identical_to_english,other,7
es,components.homeConversionSections.competitiveRow5.typical,Score-only dashboards with no line-of-sight to the next study block,Score-only dashboards with no line-of-sight to the next study block,identical_to_english,other,7
es,components.homeConversionSections.competitiveSubcopy,"Most tools optimize for one test. NurseNest keeps questions, decks, mocks, lessons, and category analytics on one rail so you are not rebuilding a workflow every semester.","Most tools optimize for one test. NurseNest keeps questions, decks, mocks, lessons, and category analytics on one rail so you are not rebuilding a workflow every semester.",identical_to_english,other,7
es,components.homeConversionSections.conversionProofCta,Create a free account — explore the bank,Create a free account — explore the bank,identical_to_english,other,7
es,components.homeConversionSections.conversionProofHeading,What you actually get in the shell,What you actually get in the shell,identical_to_english,other,7
es,components.homeConversionSections.conversionProofSubcopy,"Fewer open tabs. NurseNest combines {{questions}} exam-style items, {{flashcards}} flashcards across {{decks}} decks, CAT-style mocks, image-backed items where available, and rationales that spell out safe vs unsafe options—in one study environment aligned to nursing, NP, and allied exams.","Fewer open tabs. NurseNest combines {{questions}} exam-style items, {{flashcards}} flashcards across {{decks}} decks, CAT-style mocks, image-backed items where available, and rationales that spell out safe vs unsafe options—in one study environment aligned to nursing, NP, and allied exams.",identical_to_english,other,7
es,components.homeConversionSections.everythingYouNeed,Everything You Need,Everything You Need,identical_to_english,other,7
es,components.homeConversionSections.explore,Explore,Explore,identical_to_english,other,7
es,components.homeConversionSections.featureCard.flashcards.desc,Learn and test modes with spaced scheduling so weak concepts resurface before you forget them.,Learn and test modes with spaced scheduling so weak concepts resurface before you forget them.,identical_to_english,other,7
es,components.homeConversionSections.featureCard.flashcards.tags,Deck tagging · Spaced mode · Import,Deck tagging · Spaced mode · Import,identical_to_english,other,7
es,components.homeConversionSections.featureCard.flashcards.title,Flashcards & decks,Flashcards & decks,identical_to_english,other,7
es,components.homeConversionSections.featureCard.mocks.desc,"Full-length timed sessions with breakdowns that show whether timing, knowledge, or judgement slipped.","Full-length timed sessions with breakdowns that show whether timing, knowledge, or judgement slipped.",identical_to_english,other,7
es,components.homeConversionSections.featureCard.mocks.tags,Strict mode · Score trends · Review queue,Strict mode · Score trends · Review queue,identical_to_english,other,7
es,components.homeConversionSections.featureCard.mocks.title,Mock exams,Mock exams,identical_to_english,other,7
es,components.homeConversionSections.featureCard.questions.desc,{{count}} items across domains with detailed rationales focused on judgement—not trivia recall.,{{count}} items across domains with detailed rationales focused on judgement—not trivia recall.,identical_to_english,other,7
es,components.homeConversionSections.featureCard.questions.tags,SATA · NGN-style · Timed sets,SATA · NGN-style · Timed sets,identical_to_english,other,7
es,components.homeConversionSections.featureCard.questions.title,Question bank,Question bank,identical_to_english,other,7
es,components.homeConversionSections.featureCard.rationales.desc,"Every option explains the clinical call—so you rehearse elimination logic, not pattern matching.","Every option explains the clinical call—so you rehearse elimination logic, not pattern matching.",identical_to_english,other,7
es,components.homeConversionSections.featureCard.rationales.tags,Unsafe options · Delegation · Pharmacology safety,Unsafe options · Delegation · Pharmacology safety,identical_to_english,other,7
es,components.homeConversionSections.featureCard.rationales.title,Rationale-first review,Rationale-first review,identical_to_english,other,7
es,components.homeConversionSections.featureStripHeading,Pass-focused tools—not a generic content marketplace,Pass-focused tools—not a generic content marketplace,identical_to_english,other,7
es,components.homeConversionSections.featureStripSubcopy,"Pick the lane that matches tonight’s study goal: drill items, rehearse a mock, or read rationales for what you just missed.","Pick the lane that matches tonight’s study goal: drill items, rehearse a mock, or read rationales for what you just missed.",identical_to_english,other,7
es,components.homeConversionSections.finalCtaHeading,Start rehearsing with your pathway unlocked,Start rehearsing with your pathway unlocked,identical_to_english,other,7
es,components.homeConversionSections.finalCtaPrimary,Start practicing free,Start practicing free,identical_to_english,other,7
es,components.homeConversionSections.finalCtaSecondary,View pricing,View pricing,identical_to_english,other,7
es,components.homeConversionSections.finalCtaSubcopy,"Create a free account to browse starter content. Upgrade when you want the full bank, mocks, and history for your tier—no surprise charges to look around.","Create a free account to browse starter content. Upgrade when you want the full bank, mocks, and history for your tier—no surprise charges to look around.",identical_to_english,other,7
es,components.homeConversionSections.freeAccountIncludesPracticeQuestions,"Free account includes practice questions, lessons, and flashcard access.","Free account includes practice questions, lessons, and flashcard access.",identical_to_english,other,7
es,components.homeConversionSections.howItWorks,How It Works,How It Works,identical_to_english,other,7
es,components.homeConversionSections.howItWorksHeading,"How rationales, practice, and progress connect","How rationales, practice, and progress connect",identical_to_english,other,7
es,components.homeConversionSections.howItWorksIntro,Three loops you repeat until exam day—each one tied to how boards actually score judgement.,Three loops you repeat until exam day—each one tied to how boards actually score judgement.,identical_to_english,other,7
es,components.homeConversionSections.howStep1.desc,Short lessons and reviews organized by system and competency so you know why a presentation matters—not just the buzzword.,Short lessons and reviews organized by system and competency so you know why a presentation matters—not just the buzzword.,identical_to_english,other,7
es,components.homeConversionSections.howStep1.title,Learn the mechanism,Learn the mechanism,identical_to_english,other,7
es,components.homeConversionSections.howStep2.desc,"Timed and untimed sets, SATA, and case-style stems with rationales that dismantle every option—not just the letter the key lists.","Timed and untimed sets, SATA, and case-style stems with rationales that dismantle every option—not just the letter the key lists.",identical_to_english,other,7
es,components.homeConversionSections.howStep2.title,Pressure-test with items,Pressure-test with items,identical_to_english,other,7
es,components.homeConversionSections.howStep3.desc,"See accuracy by domain, carry results into the next session, and stop guessing what to open after a 12-hour shift.","See accuracy by domain, carry results into the next session, and stop guessing what to open after a 12-hour shift.",identical_to_english,other,7
es,components.homeConversionSections.howStep3.title,Redirect off weak categories,Redirect off weak categories,identical_to_english,other,7
es,components.homeConversionSections.join5000Students,"Join 5,000+ students","Join 5,000+ students",identical_to_english,other,7
es,components.homeConversionSections.nextScreenshot,Next screenshot,Next screenshot,identical_to_english,other,7
es,components.homeConversionSections.noCreditCardRequiredFree,No credit card required. Free tier available.,No credit card required. Free tier available.,identical_to_english,other,7
es,components.homeConversionSections.platformCarouselEmpty,Platform screenshots are not available right now. Please try again later.,Las capturas de la plataforma no están disponibles en este momento. Vuelva a intentarlo más tarde.,present_and_translated,other,7
es,components.homeConversionSections.platformCarouselHeading,See the Platform in Action,Vea la plataforma en acción,present_and_translated,other,7
es,components.homeConversionSections.platformCarouselSubcopy,"From adaptive analytics to exam-style practice, explore what NurseNest looks like inside.","Desde analítica adaptativa hasta práctica tipo examen, explore cómo es NurseNest por dentro.",present_and_translated,other,7
es,components.homeConversionSections.platformPreviewBadge,Platform preview,Vista previa de la plataforma,present_and_translated,other,7
es,components.homeConversionSections.platformScale,Platform Scale,Platform Scale,identical_to_english,other,7
es,components.homeConversionSections.platformSlide.adaptivePerformance.blurb,"Real-time readiness insights help learners identify strengths, weak areas, and next steps.","Información de preparación en tiempo real que ayuda a identificar fortalezas, áreas débiles y próximos pasos.",present_and_translated,other,7
es,components.homeConversionSections.platformSlide.adaptivePerformance.title,See exactly where you stand,Vea exactamente en qué punto está,present_and_translated,other,7
es,components.homeConversionSections.platformSlide.categoryPerformance.blurb,Domain-level breakdowns help focus study time where it matters most.,Desgloses por dominio ayudan a enfocar el estudio donde más importa.,present_and_translated,other,7
es,components.homeConversionSections.platformSlide.categoryPerformance.title,Target weak areas faster,Ataque las áreas débiles más rápido,present_and_translated,other,7
es,components.homeConversionSections.platformSlide.examStyleQuestions.blurb,Realistic nursing questions with timed sets and detailed rationale review.,Preguntas de enfermería realistas con series cronometradas y revisión detallada de la justificación.,present_and_translated,other,7
es,components.homeConversionSections.platformSlide.examStyleQuestions.title,Exam-style practice,Práctica estilo examen,present_and_translated,other,7
es,components.homeConversionSections.platformSlide.flashcardMastery.blurb,Smart flashcard tracking helps review high-yield concepts and strengthen memory.,El seguimiento inteligente de tarjetas ayuda a repasar conceptos clave y reforzar la memoria.,present_and_translated,other,7
es,components.homeConversionSections.platformSlide.flashcardMastery.title,Spaced repetition flashcards,Tarjetas de repetición espaciada,present_and_translated,other,7
es,components.homeConversionSections.platformSlide.ngnCaseStudy.blurb,"Interactive case studies connect patient data, prioritization, and nursing decision-making.","Casos clínicos interactivos conectan datos del paciente, priorización y toma de decisiones de enfermería.",present_and_translated,other,7
es,components.homeConversionSections.platformSlide.ngnCaseStudy.title,Strengthen clinical judgment,Fortalezca el juicio clínico,present_and_translated,other,7
